crop,year,site,brand,genotype,pcode,yield_bu_ac,tw_lb_bu,silking_date
CORN,1992,FRD,,,2474,179.34,56.53,67
CORN,1992,FRD,,,2475,199.06,56.97,67.75
CORN,1992,FRD,,,2485,190.82,57.77,65.75
CORN,1992,FRD,,,2492,183.29,56.63,65.25
CORN,1992,FRD,,,2498,182.57,57.83,67.25
CORN,1992,FRD,,,2507,180.29,56.13,71
CORN,1992,FRD,,,2508,182.32,56.67,69
CORN,1992,FRD,,,2518,170.61,57.37,67
CORN,1992,FRD,,,2519,192,56.7,67.25
CORN,1992,FRD,,,2524,184.93,55.83,69.25
CORN,1992,FRD,,,2532,191.13,55.17,67.75
CORN,1992,FRD,,,2533,174.11,57.2,67.25
CORN,1992,FRD,,,2536,207.94,56.93,69
CORN,1992,FRD,,,2538,186.32,56.1,67.5
CORN,1992,FRD,,,2539,179.44,55.9,69.25
CORN,1992,FRD,,,2541,158.35,55.97,64.5
CORN,1992,FRD,,,2542,179.76,55.63,65.5
CORN,1992,FRD,,,2550,146.35,56.9,66.75
CORN,1992,FRD,,,2553,177.9,56.03,70
CORN,1992,FRD,,,2554,198.32,53.47,69.75
CORN,1992,FRD,,,2556,189.74,56.23,69.25
CORN,1992,FRD,,,2557,182.92,56.97,67.25
CORN,1992,FRD,,,2558,188.27,57.7,65.5
CORN,1992,FRD,,,2787,186.21,54.33,66.25
CORN,1992,FRD,,,9901,181.57,56.71,67.12
CORN,1992,RPD,,,1234,172.86,51.58,92.75
CORN,1992,RPD,,,2121,195.48,53.8,85.5
CORN,1992,RPD,,,2231,203.27,52.8,86.75
CORN,1992,RPD,,,2267,213.14,52.17,88
CORN,1992,RPD,,,2409,166.79,52.57,85
CORN,1992,RPD,,,2410,184.55,55.35,84.25
CORN,1992,RPD,,,2411,197,52.72,89
CORN,1992,RPD,,,2418,107.07,52.35,87.5
CORN,1992,RPD,,,2419,156,55.75,83.25
CORN,1992,RPD,,,2420,187.97,52.5,87.25
CORN,1992,RPD,,,2426,175.71,55.05,82.25
CORN,1992,RPD,,,2439,194.1,52.33,86.75
CORN,1992,RPD,,,2440,202.9,52.55,83
CORN,1992,RPD,,,2444,150.53,53.47,86.75
CORN,1992,RPD,,,2445,162.6,53.2,85.5
CORN,1992,RPD,,,2450,231.46,55.2,86
CORN,1992,RPD,,,2452,179.07,53.45,83
CORN,1992,RPD,,,2459,197.19,53.13,89
CORN,1992,RPD,,,9901,182.09,53.33,86.19
CORN,1992,RPI,,,1234,183.67,58,78
CORN,1992,RPI,,,1458,195.86,58.28,78.25
CORN,1992,RPI,,,1810,223.03,59.08,76
CORN,1992,RPI,,,1891,235.48,59.15,77
CORN,1992,RPI,,,1909,182.49,59.75,75.75
CORN,1992,RPI,,,2017,223.13,58.7,78.5
CORN,1992,RPI,,,2018,201.83,57.8,78.25
CORN,1992,RPI,,,2031,198.88,58.33,78.25
CORN,1992,RPI,,,2071,214.03,59.15,75.5
CORN,1992,RPI,,,2073,191.51,58.25,76.25
CORN,1992,RPI,,,2089,200.64,58.53,75.5
CORN,1992,RPI,,,2102,198.91,58.47,75
CORN,1992,RPI,,,2110,206.71,58.42,75.25
CORN,1992,RPI,,,2112,219.81,57.9,78
CORN,1992,RPI,,,2163,199.96,57.93,75.75
CORN,1992,RPI,,,2171,222.32,59.8,77
CORN,1992,RPI,,,2181,220.37,58.15,76
CORN,1992,RPI,,,2188,202.55,59.1,75.25
CORN,1992,RPI,,,2194,242.65,59.82,78.75
CORN,1992,RPI,,,2238,197.25,59.05,75.75
CORN,1992,RPI,,,2247,209.53,58.85,74.75
CORN,1992,RPI,,,2252,192.51,58.5,76.25
CORN,1992,RPI,,,2262,189.19,58.72,76
CORN,1992,RPI,,,2270,214.48,59.05,77.5
CORN,1992,RPI,,,2275,208.46,59.47,76.75
CORN,1992,RPI,,,2293,213.03,59.65,76.25
CORN,1992,RPI,,,2297,199.93,58.38,77
CORN,1992,RPI,,,2298,229.81,58.08,78.25
CORN,1992,RPI,,,2308,223.7,59.2,77.75
CORN,1992,RPI,,,2309,223.18,60,77
CORN,1992,RPI,,,2323,215.97,58.92,77.75
CORN,1992,RPI,,,2334,209.43,59.13,76.25
CORN,1992,RPI,,,2371,245.11,59.58,76
CORN,1992,RPI,,,2373,245.15,57.88,74.5
CORN,1992,RPI,,,2374,211.07,59.03,76
CORN,1992,RPI,,,2375,218.85,59,75.5
CORN,1992,RPI,,,2380,230.92,58.42,75.25
CORN,1992,RPI,,,2389,219.25,58.25,77
CORN,1992,RPI,,,2397,197.15,57.67,75.25
CORN,1992,RPI,,,2464,224.38,58.45,78
CORN,1992,RPI,,,2469,206.99,58.38,74.75
CORN,1992,RPI,,,2472,214.09,59.1,75
CORN,1992,RPI,,,2475,211.59,59.35,79
CORN,1992,RPI,,,2484,231.96,58.8,76.25
CORN,1992,RPI,,,2494,220.21,58.05,77
CORN,1992,RPI,,,2495,207.36,57.92,77
CORN,1992,RPI,,,2498,209.25,58.17,76
CORN,1992,RPI,,,2501,195.66,58.67,77.25
CORN,1992,RPI,,,2504,200.94,57.88,77
CORN,1992,RPI,,,2505,189.57,59.03,76
CORN,1992,RPI,,,2507,204.82,58.5,76.5
CORN,1992,RPI,,,2509,196.97,58.45,76
CORN,1992,RPI,,,2514,217.41,58.7,76
CORN,1992,RPI,,,2517,196.56,58.78,77.75
CORN,1992,RPI,,,2533,190.7,57.78,76.25
CORN,1992,RPI,,,2539,207.67,58.88,76.25
CORN,1992,RPI,,,2541,208.12,59.2,75.25
CORN,1992,RPI,,,2542,198.44,58.35,77.75
CORN,1992,RPI,,,2547,221.3,59.38,75.25
CORN,1992,RPI,,,2551,208.09,59,75
CORN,1992,RPI,,,2559,206.67,57.75,75.25
CORN,1992,RPI,,,2787,198.83,58.6,76.5
CORN,1992,RPI,,,9901,210.09,58.69,76.48
CORN,1992,SHI,,,1234,194.75,57.9,72.75
CORN,1992,SHI,,,1458,183.78,56.15,74
CORN,1992,SHI,,,1793,223.32,58.17,75.75
CORN,1992,SHI,,,1798,231.32,57.4,72
CORN,1992,SHI,,,1810,225.92,58.92,70
CORN,1992,SHI,,,1891,199.77,58.38,70.5
CORN,1992,SHI,,,2018,208.55,59.05,71.25
CORN,1992,SHI,,,2027,232.36,59.35,73
CORN,1992,SHI,,,2031,210.29,57.35,71.25
CORN,1992,SHI,,,2089,200.31,59.15,71
CORN,1992,SHI,,,2102,224.27,57.6,72.25
CORN,1992,SHI,,,2112,208.38,59.1,71.5
CORN,1992,SHI,,,2164,209.55,58.92,73.25
CORN,1992,SHI,,,2171,216.73,57.63,71.25
CORN,1992,SHI,,,2181,215.75,58.58,70.5
CORN,1992,SHI,,,2188,209.55,57.58,71.25
CORN,1992,SHI,,,2192,185.29,58.95,69.75
CORN,1992,SHI,,,2193,212.44,57.3,72.25
CORN,1992,SHI,,,2194,227.69,58.25,71.75
CORN,1992,SHI,,,2238,202.68,57.33,69
CORN,1992,SHI,,,2275,212.64,58.53,74
CORN,1992,SHI,,,2291,210.11,60,73.5
CORN,1992,SHI,,,2297,210.5,58.38,69.5
CORN,1992,SHI,,,2298,212.51,58.25,70.75
CORN,1992,SHI,,,2309,211.78,59,73.5
CORN,1992,SHI,,,2344,228.14,58.65,74.5
CORN,1992,SHI,,,2350,197.6,58.47,70.75
CORN,1992,SHI,,,2351,222.69,56.3,72.5
CORN,1992,SHI,,,2352,202.89,58.13,73
CORN,1992,SHI,,,2371,219.74,58.65,73.5
CORN,1992,SHI,,,2372,214.64,58.83,70.5
CORN,1992,SHI,,,2374,206.26,57.97,72
CORN,1992,SHI,,,2375,197.48,60.28,71.25
CORN,1992,SHI,,,2389,211.1,58.1,70.75
CORN,1992,SHI,,,2464,214.81,58.97,73
CORN,1992,SHI,,,2466,217.67,58.78,74
CORN,1992,SHI,,,2470,218.11,57.72,74.75
CORN,1992,SHI,,,2472,219.06,59.1,73.5
CORN,1992,SHI,,,2473,190.83,59.42,74
CORN,1992,SHI,,,2474,199.05,57.45,73.5
CORN,1992,SHI,,,2498,187.93,59.35,73.5
CORN,1992,SHI,,,2507,206.55,58.63,74.5
CORN,1992,SHI,,,2508,226.47,57.15,74.75
CORN,1992,SHI,,,2509,214.96,57.53,72.5
CORN,1992,SHI,,,2518,205.04,60.95,73
CORN,1992,SHI,,,2519,216.47,56.75,72.5
CORN,1992,SHI,,,2522,191.23,57.92,71
CORN,1992,SHI,,,2523,216.01,56.7,74
CORN,1992,SHI,,,2534,212.87,56.92,73.75
CORN,1992,SHI,,,2537,206.93,57.8,72.75
CORN,1992,SHI,,,2539,226.23,56.78,73.75
CORN,1992,SHI,,,2540,218.54,57.85,71.5
CORN,1992,SHI,,,2542,224.52,56.35,71.25
CORN,1992,SHI,,,2550,182.03,58.28,73.5
CORN,1992,SHI,,,2552,221.34,57.13,71.5
CORN,1992,SHI,,,2559,227.24,56.25,74
CORN,1992,SHI,,,2787,191.71,55.47,71.75
CORN,1992,SHI,,,9901,210.81,58.1,72.39
CORN,1993,FRD,,,1234,104.25,55,80.25
CORN,1993,FRD,,,1458,83.46,53.4,85
CORN,1993,FRD,,,1793,129.96,55.2,83.5
CORN,1993,FRD,,,1810,114.27,57.4,78.75
CORN,1993,FRD,,,1891,99.74,56.25,79.25
CORN,1993,FRD,,,2018,94.35,55.65,79.75
CORN,1993,FRD,,,2027,108.47,57.8,80.75
CORN,1993,FRD,,,2089,105.04,56.65,79.5
CORN,1993,FRD,,,2102,111.1,55.7,79
CORN,1993,FRD,,,2164,64.21,56.1,82
CORN,1993,FRD,,,2194,102.87,56.4,80.5
CORN,1993,FRD,,,2222,112.25,53,79.75
CORN,1993,FRD,,,2224,102.52,56.25,79.75
CORN,1993,FRD,,,2270,101.11,55.95,77.75
CORN,1993,FRD,,,2275,112.42,56.4,83
CORN,1993,FRD,,,2297,102.59,55.9,77
CORN,1993,FRD,,,2298,106.65,55.2,78.75
CORN,1993,FRD,,,2307,115.85,55.6,80.25
CORN,1993,FRD,,,2309,120.44,56.95,82
CORN,1993,FRD,,,2319,106.79,57.1,78.5
CORN,1993,FRD,,,2344,115.48,56.25,82.5
CORN,1993,FRD,,,2347,113.05,54.45,82.5
CORN,1993,FRD,,,2372,120.92,57.15,78.25
CORN,1993,FRD,,,2389,111.07,56.2,78.5
CORN,1993,FRD,,,2466,118.36,55.1,82
CORN,1993,FRD,,,2492,111.01,56.3,79
CORN,1993,FRD,,,2494,102.14,57.3,81
CORN,1993,FRD,,,2507,105.97,56.75,82.75
CORN,1993,FRD,,,2508,120.89,56.9,81.5
CORN,1993,FRD,,,2509,114.4,56.05,77.5
CORN,1993,FRD,,,2519,105.9,55.55,81.5
CORN,1993,FRD,,,2536,121.17,56.15,81.75
CORN,1993,FRD,,,2539,105.14,55.25,81.5
CORN,1993,FRD,,,2566,105.48,55.6,81.5
CORN,1993,FRD,,,2572,108.72,57.5,78.5
CORN,1993,FRD,,,2577,115.65,55.2,77.5
CORN,1993,FRD,,,2578,96.66,55,81.75
CORN,1993,FRD,,,2585,110.46,55.75,82
CORN,1993,FRD,,,2602,104.28,56.9,82.25
CORN,1993,FRD,,,2605,108.63,55.8,81.5
CORN,1993,FRD,,,2612,110.57,55.9,79.25
CORN,1993,FRD,,,2630,110.03,55.8,82.75
CORN,1993,FRD,,,2631,114.34,56.75,82.5
CORN,1993,FRD,,,2640,92.65,55.8,82.25
CORN,1993,FRD,,,2641,110.2,55.65,82
CORN,1993,FRD,,,2646,102.62,57.35,78
CORN,1993,FRD,,,2647,128.35,57.35,78.5
CORN,1993,FRD,,,2650,110.05,56.95,80.25
CORN,1993,FRD,,,2787,114.36,54.3,81
CORN,1993,FRD,,,9901,108.3,56.02,80.55
CORN,1993,RPD,,,1234,153.32,55.78,83.25
CORN,1993,RPD,,,2121,161.34,55.72,75.5
CORN,1993,RPD,,,2231,158.25,55.5,78
CORN,1993,RPD,,,2408,162.24,56.92,80
CORN,1993,RPD,,,2415,162.04,55.4,77.75
CORN,1993,RPD,,,2426,168.11,55.92,73
CORN,1993,RPD,,,2450,189.13,55.97,77.25
CORN,1993,RPD,,,2459,156.18,55.15,79.75
CORN,1993,RPD,,,2661,148.07,55.8,74.75
CORN,1993,RPD,,,2667,187.93,54.67,79
CORN,1993,RPD,,,2685,169.65,55.6,79.75
CORN,1993,RPD,,,9901,165.11,55.68,78
CORN,1993,RPI,,,1234,159.9,55.75,73.5
CORN,1993,RPI,,,1458,161,54.5,75.5
CORN,1993,RPI,,,1891,171.93,58.55,73.5
CORN,1993,RPI,,,2018,169.91,57.4,75.5
CORN,1993,RPI,,,2110,182.31,56.83,74
CORN,1993,RPI,,,2194,192.31,56.8,73.25
CORN,1993,RPI,,,2222,187.42,55.22,73.25
CORN,1993,RPI,,,2267,170.85,56.58,73.25
CORN,1993,RPI,,,2270,173.6,56.33,74
CORN,1993,RPI,,,2275,180.25,57.33,75.5
CORN,1993,RPI,,,2290,166.7,57.3,72.75
CORN,1993,RPI,,,2293,192.21,56.83,73.75
CORN,1993,RPI,,,2297,208.19,57.4,73.5
CORN,1993,RPI,,,2298,187.63,57,73
CORN,1993,RPI,,,2308,191.71,55.3,73.25
CORN,1993,RPI,,,2309,183.93,57.05,76.25
CORN,1993,RPI,,,2323,163.03,57.33,74
CORN,1993,RPI,,,2344,189.73,56.08,76
CORN,1993,RPI,,,2347,156.62,56.22,75.75
CORN,1993,RPI,,,2351,185.27,56.38,73.5
CORN,1993,RPI,,,2371,182.59,58.6,75.5
CORN,1993,RPI,,,2372,212.52,57.67,72.25
CORN,1993,RPI,,,2374,188.35,56.78,74.25
CORN,1993,RPI,,,2466,187.48,56.4,75.75
CORN,1993,RPI,,,2471,168.81,57.2,75.25
CORN,1993,RPI,,,2475,158.18,57.15,74.75
CORN,1993,RPI,,,2483,200.9,56.72,73.75
CORN,1993,RPI,,,2484,186.55,57.05,73.5
CORN,1993,RPI,,,2488,172.15,57.2,72.5
CORN,1993,RPI,,,2489,156.33,57.75,75.25
CORN,1993,RPI,,,2491,155.8,55.75,76
CORN,1993,RPI,,,2494,176.22,57.1,74.75
CORN,1993,RPI,,,2498,167.55,57.42,75.75
CORN,1993,RPI,,,2507,182.48,56.38,76.25
CORN,1993,RPI,,,2508,181.38,55.83,75.5
CORN,1993,RPI,,,2517,166.68,58.15,74
CORN,1993,RPI,,,2521,195.12,56.67,74.25
CORN,1993,RPI,,,2523,199.28,56.03,76
CORN,1993,RPI,,,2539,200.61,56,75.25
CORN,1993,RPI,,,2559,202.06,55.85,74.5
CORN,1993,RPI,,,2573,177.22,57.9,75.75
CORN,1993,RPI,,,2575,161.57,56.13,73.5
CORN,1993,RPI,,,2576,191.61,56.4,73.25
CORN,1993,RPI,,,2577,184.64,56.05,72.75
CORN,1993,RPI,,,2578,198.58,56.17,76.75
CORN,1993,RPI,,,2582,190.46,56.97,74.5
CORN,1993,RPI,,,2583,212.73,56.35,76
CORN,1993,RPI,,,2595,203.85,56.1,75
CORN,1993,RPI,,,2598,193.38,55.58,73.25
CORN,1993,RPI,,,2603,183.52,57.13,74
CORN,1993,RPI,,,2604,162.45,57.05,74.75
CORN,1993,RPI,,,2606,176.25,56.25,74.75
CORN,1993,RPI,,,2607,183.72,55.75,76.5
CORN,1993,RPI,,,2608,189.5,57.08,76.5
CORN,1993,RPI,,,2610,202.64,57.17,74.25
CORN,1993,RPI,,,2613,190.76,56.45,74.5
CORN,1993,RPI,,,2614,153.82,56.25,75.75
CORN,1993,RPI,,,2617,175.82,55.67,72.75
CORN,1993,RPI,,,2618,174.71,57.47,72.75
CORN,1993,RPI,,,2633,162.36,56.55,76.25
CORN,1993,RPI,,,2636,183.65,57.9,75
CORN,1993,RPI,,,2637,158.73,57.67,75
CORN,1993,RPI,,,2639,191.96,56.95,73.25
CORN,1993,RPI,,,2640,175.11,56.7,74.75
CORN,1993,RPI,,,2641,179.35,55.97,75.75
CORN,1993,RPI,,,2648,190.46,56.03,73
CORN,1993,RPI,,,2656,179.92,56.38,73.5
CORN,1993,RPI,,,2787,160.25,55.22,74
CORN,1993,RPI,,,3565,191.21,55.85,76.5
CORN,1993,RPI,,,9901,181.1,56.65,74.53
CORN,1993,SHI,,,1234,153.55,58.58,79.5
CORN,1993,SHI,,,1458,138.07,56.83,81
CORN,1993,SHI,,,1793,146.56,60.35,84.25
CORN,1993,SHI,,,1891,150.33,61.97,77
CORN,1993,SHI,,,2018,161.84,59.38,82
CORN,1993,SHI,,,2027,173.34,61.9,78.5
CORN,1993,SHI,,,2164,150.27,62.1,80.25
CORN,1993,SHI,,,2194,156.73,60.65,77.25
CORN,1993,SHI,,,2275,146.97,61.03,81.5
CORN,1993,SHI,,,2290,150.65,60.58,77.25
CORN,1993,SHI,,,2291,160.5,61.4,82.25
CORN,1993,SHI,,,2297,156.26,60.85,77
CORN,1993,SHI,,,2298,155.04,60.8,77
CORN,1993,SHI,,,2307,144.54,60.22,77.5
CORN,1993,SHI,,,2308,151.34,58.97,78.5
CORN,1993,SHI,,,2309,155.28,61.35,82.75
CORN,1993,SHI,,,2323,148.94,60.92,77.75
CORN,1993,SHI,,,2334,169.09,60.53,78.5
CORN,1993,SHI,,,2344,156.27,60.55,82.5
CORN,1993,SHI,,,2347,143.4,58.75,82.25
CORN,1993,SHI,,,2351,140.08,59.15,80.75
CORN,1993,SHI,,,2371,156,61.83,81
CORN,1993,SHI,,,2372,143.87,59.8,77.75
CORN,1993,SHI,,,2470,169.77,59.58,80.25
CORN,1993,SHI,,,2471,162.34,60.95,81
CORN,1993,SHI,,,2494,143.1,61.7,78.75
CORN,1993,SHI,,,2507,150.59,61.63,82.25
CORN,1993,SHI,,,2508,147.8,60.78,83.25
CORN,1993,SHI,,,2519,172.1,59.28,80.75
CORN,1993,SHI,,,2523,164.39,59.38,81
CORN,1993,SHI,,,2526,163.93,59.1,81
CORN,1993,SHI,,,2539,175.75,59.58,80.25
CORN,1993,SHI,,,2552,162.96,61.02,78.25
CORN,1993,SHI,,,2559,164.36,59.53,80.25
CORN,1993,SHI,,,2572,152.18,60.58,77
CORN,1993,SHI,,,2575,126.57,59.05,75
CORN,1993,SHI,,,2577,153.25,58.22,77.5
CORN,1993,SHI,,,2578,174.53,59.15,81.25
CORN,1993,SHI,,,2585,145.37,61.5,81
CORN,1993,SHI,,,2590,158.66,61.03,78.5
CORN,1993,SHI,,,2591,157.14,61.5,81
CORN,1993,SHI,,,2598,147,58.95,77.25
CORN,1993,SHI,,,2602,156.65,61.13,81.5
CORN,1993,SHI,,,2605,157.46,60.1,81
CORN,1993,SHI,,,2607,154.7,60,82.25
CORN,1993,SHI,,,2608,154.94,61.95,81.5
CORN,1993,SHI,,,2609,138.22,58,78.25
CORN,1993,SHI,,,2610,156.29,60.72,82
CORN,1993,SHI,,,2613,144.82,58.72,82.75
CORN,1993,SHI,,,2614,152.93,59.38,82.5
CORN,1993,SHI,,,2620,155.53,61.2,81
CORN,1993,SHI,,,2631,148.59,61.8,81.75
CORN,1993,SHI,,,2633,152.55,61.08,83.25
CORN,1993,SHI,,,2634,160.04,61.15,82
CORN,1993,SHI,,,2640,144.62,61.2,82.25
CORN,1993,SHI,,,2641,157.81,59.9,83.25
CORN,1993,SHI,,,2659,170.97,60.38,78.5
CORN,1993,SHI,,,2660,156.81,61.42,82.5
CORN,1993,SHI,,,2787,147.76,57.97,78.25
CORN,1993,SHI,,,3565,158.05,59.8,83.5
CORN,1993,SHI,,,9901,154.49,60.28,80.29
CORN,1994,FRD,,194,1234,139.1,56.8,62
CORN,1994,FRD,,97,1793,116.5,57.5,68
CORN,1994,FRD,,16,1927,136.8,59,60
CORN,1994,FRD,,53,2018,146.2,58.1,61
CORN,1994,FRD,,112,2102,129.3,58.7,61
CORN,1994,FRD,,14,2217,135,58.3,59
CORN,1994,FRD,,46,2222,141.3,56.2,60
CORN,1994,FRD,,135,2275,132.1,57.9,65
CORN,1994,FRD,,10,2291,135.5,58.5,65
CORN,1994,FRD,,20,2297,127.7,59.8,58
CORN,1994,FRD,,23,2298,133.7,59.6,60
CORN,1994,FRD,,44,2307,149,58.3,60
CORN,1994,FRD,,51,2309,128.2,58.2,64
CORN,1994,FRD,,162,2372,147.3,58.4,60
CORN,1994,FRD,,191,2459,111.4,58.6,58
CORN,1994,FRD,,9,2466,136.7,58.2,63
CORN,1994,FRD,,17,2471,125.3,58.3,65
CORN,1994,FRD,,60,2492,151.4,58.3,60
CORN,1994,FRD,,77,2519,136.4,57.7,64
CORN,1994,FRD,,124,2536,143.2,58.1,62
CORN,1994,FRD,,138,2539,120.8,57.8,63
CORN,1994,FRD,,184,2559,125.2,57.9,63
CORN,1994,FRD,,6,2571,137.5,57.6,59
CORN,1994,FRD,,15,2576,140.5,57.3,62
CORN,1994,FRD,,24,2578,125.1,58.6,64
CORN,1994,FRD,,49,2585,134.9,58,64
CORN,1994,FRD,,109,2613,139,57.6,64
CORN,1994,FRD,,114,2630,130.8,58,66
CORN,1994,FRD,,123,2631,127.5,58.2,66
CORN,1994,FRD,,132,2639,151.3,58.6,60
CORN,1994,FRD,,164,2646,130,59.3,59
CORN,1994,FRD,,171,2647,131.2,59.2,61
CORN,1994,FRD,,176,2650,127.6,58.9,61
CORN,1994,FRD,,42,2667,134.9,58.3,59
CORN,1994,FRD,,192,2715,134.2,57.4,59
CORN,1994,FRD,,18,2720,133,57.9,59
CORN,1994,FRD,,21,2722,139.3,60.3,60
CORN,1994,FRD,,73,2740,145.6,58.2,57
CORN,1994,FRD,,78,2742,135.6,57.5,64
CORN,1994,FRD,,96,2745,135.1,58.7,62
CORN,1994,FRD,,119,2752,142.5,59.8,59
CORN,1994,FRD,,120,2753,141.6,59.1,58
CORN,1994,FRD,,131,2759,130.6,59.7,61
CORN,1994,FRD,,133,2760,143.8,57.6,62
CORN,1994,FRD,,163,2780,140.5,59.4,60
CORN,1994,FRD,,182,2783,138.5,59.4,57
CORN,1994,FRD,,193,2787,134.5,55.9,60
CORN,1994,FRD,,108,3565,133.4,58,65
CORN,1994,FRD,,GRAND MEAN,9901,135,58,61
CORN,1994,RPD,,194,1234,216.7,56.4,85
CORN,1994,RPD,,117,2441,148.1,57,78
CORN,1994,RPD,,127,2447,166.3,56.6,82
CORN,1994,RPD,,191,2459,196,56.4,79
CORN,1994,RPD,,60,2492,236.5,56.5,82
CORN,1994,RPD,,184,2559,190.6,56.4,85
CORN,1994,RPD,,6,2571,193.6,56.6,81
CORN,1994,RPD,,59,2591,218.7,56.5,83
CORN,1994,RPD,,164,2646,261.3,57,81
CORN,1994,RPD,,171,2647,186.9,56.4,84
CORN,1994,RPD,,183,2656,222,56.4,84
CORN,1994,RPD,,41,2666,195.7,56.6,80
CORN,1994,RPD,,42,2667,217.7,56.4,81
CORN,1994,RPD,,5,2691,178.7,56.3,78
CORN,1994,RPD,,192,2715,196.8,56.4,82
CORN,1994,RPD,,7,2718,189.9,56.6,82
CORN,1994,RPD,,21,2722,271.6,56.5,84
CORN,1994,RPD,,119,2752,178.2,56.4,84
CORN,1994,RPD,,163,2780,262.7,56.6,81
CORN,1994,RPD,,193,2787,193.7,56.5,83
CORN,1994,RPD,,GRAND MEAN,9901,206,57,82
CORN,1994,RPI,,194,1234,203.6,57.4,82
CORN,1994,RPI,,75,1436,206,58.9,78
CORN,1994,RPI,,166,2194,251,60,77
CORN,1994,RPI,,135,2275,224.3,59.4,80
CORN,1994,RPI,,20,2297,242.4,59.8,77
CORN,1994,RPI,,23,2298,228.5,59.6,80
CORN,1994,RPI,,48,2308,241.7,57.7,79
CORN,1994,RPI,,51,2309,214,58.9,84
CORN,1994,RPI,,85,2351,241.4,58.2,79
CORN,1994,RPI,,162,2372,250.2,58.8,75
CORN,1994,RPI,,40,2416,230.6,57.4,74
CORN,1994,RPI,,127,2447,189.2,57.7,74
CORN,1994,RPI,,191,2459,227.7,58.1,74
CORN,1994,RPI,,9,2466,195.1,58.6,82
CORN,1994,RPI,,36,2483,224.9,58.8,81
CORN,1994,RPI,,50,2488,224.1,58.1,75
CORN,1994,RPI,,90,2523,171.9,58.5,81
CORN,1994,RPI,,110,2532,246.5,57.8,78
CORN,1994,RPI,,138,2539,184,58.5,84
CORN,1994,RPI,,146,2546,218.3,59.3,81
CORN,1994,RPI,,8,2573,228.5,58.8,79
CORN,1994,RPI,,24,2578,188.3,58.2,82
CORN,1994,RPI,,37,2583,200,58.2,82
CORN,1994,RPI,,63,2598,226,58.2,80
CORN,1994,RPI,,66,2599,175.2,58.7,82
CORN,1994,RPI,,91,2608,218.8,59.6,81
CORN,1994,RPI,,84,2609,170.8,57.6,75
CORN,1994,RPI,,98,2611,176.9,58,81
CORN,1994,RPI,,109,2613,193.9,58,82
CORN,1994,RPI,,123,2631,224.6,59.1,82
CORN,1994,RPI,,139,2633,209.7,58.6,83
CORN,1994,RPI,,132,2639,224.7,59.1,78
CORN,1994,RPI,,107,2640,223.2,59.4,79
CORN,1994,RPI,,147,2644,179.6,58.3,80
CORN,1994,RPI,,164,2646,243.1,59.6,76
CORN,1994,RPI,,42,2667,246.5,57.8,75
CORN,1994,RPI,,168,2683,219.3,58.7,74
CORN,1994,RPI,,192,2715,236.3,58,77
CORN,1994,RPI,,21,2722,224.2,59.9,77
CORN,1994,RPI,,43,2727,244,58,80
CORN,1994,RPI,,45,2728,256.4,58.4,78
CORN,1994,RPI,,64,2732,223,58.2,78
CORN,1994,RPI,,67,2734,199.5,58.5,75
CORN,1994,RPI,,69,2736,232,58.6,81
CORN,1994,RPI,,72,2739,233.2,58.6,79
CORN,1994,RPI,,74,2741,177.5,58.8,78
CORN,1994,RPI,,96,2745,229.9,58.6,81
CORN,1994,RPI,,99,2746,200.7,58.6,78
CORN,1994,RPI,,120,2753,237.3,59.7,77
CORN,1994,RPI,,121,2754,220.2,57.7,78
CORN,1994,RPI,,133,2760,247.5,58.4,79
CORN,1994,RPI,,142,2764,169.6,59.7,77
CORN,1994,RPI,,145,2766,230,57.9,77
CORN,1994,RPI,,165,2781,266.2,60.1,76
CORN,1994,RPI,,170,2782,227.4,58.2,81
CORN,1994,RPI,,193,2787,222.4,57,83
CORN,1994,RPI,,GRAND MEAN,9901,207,59,79
CORN,1994,THI,,194,1234,229.8,56.6,73
CORN,1994,THI,,2,1922,240,59.1,70
CORN,1994,THI,,16,1927,250.7,58.1,70
CORN,1994,THI,,22,2005,256.6,58.4,71
CORN,1994,THI,,53,2018,260.6,56,72
CORN,1994,THI,,166,2194,276.4,57.9,71
CORN,1994,THI,,118,2270,259,58,68
CORN,1994,THI,,135,2275,261.9,57.8,75
CORN,1994,THI,,20,2297,249.3,59,70
CORN,1994,THI,,23,2298,233.5,58.2,71
CORN,1994,THI,,48,2308,243.2,55.7,72
CORN,1994,THI,,51,2309,260,57.3,76
CORN,1994,THI,,95,2323,248.1,57.1,73
CORN,1994,THI,,82,2350,260.2,57.7,67
CORN,1994,THI,,85,2351,257.1,57.3,74
CORN,1994,THI,,162,2372,255.1,58.8,70
CORN,1994,THI,,40,2416,226.3,57.8,68
CORN,1994,THI,,127,2447,247.3,57.4,69
CORN,1994,THI,,191,2459,227.5,57.9,69
CORN,1994,THI,,9,2466,251.3,57.1,75
CORN,1994,THI,,30,2477,246.7,57.2,76
CORN,1994,THI,,50,2488,261.5,57.8,69
CORN,1994,THI,,52,2489,270.5,56.5,74
CORN,1994,THI,,94,2498,252.2,58.7,73
CORN,1994,THI,,92,2500,262.2,57.8,67
CORN,1994,THI,,80,2520,233.6,57.7,70
CORN,1994,THI,,90,2523,243.4,56.8,75
CORN,1994,THI,,110,2532,265.6,57.6,73
CORN,1994,THI,,138,2539,253.1,56.8,74
CORN,1994,THI,,143,2544,260.1,58,73
CORN,1994,THI,,146,2546,262.1,57.8,76
