YEAR,LOC,STATE,COUNTY_CITY,LINE,BRAND,NAME,YIELD,WATER_REGIME,TYPE
2010,KSG,KS,GARDEN CITY,Wichita,K-STATE,KS4426,61,Unknown,OP
2010,KSG,KS,GARDEN CITY,HyClass115W,DEKALB/MONSANTO,DKW46-15,55,Unknown,OP
2010,KSG,KS,GARDEN CITY,ARC00005-2,UARK,ARC00005-2,46,Unknown,OP
2010,KSG,KS,GARDEN CITY,Safran,DL SEEDS,KRONOS,62,Unknown,H
2010,KSG,KS,GARDEN CITY,Dimension,DL SEEDS,DIMENSION,40,Unknown,H
2010,KSG,KS,GARDEN CITY,ARC00024-2,UARK,ARC00024-2,44,Unknown,OP
2010,KSG,KS,GARDEN CITY,Chrome,MOMONT,KADORE,54,Unknown,OP
2010,KSG,KS,GARDEN CITY,Riley,DL SEEDS,VISBY,60,Unknown,H
2010,KSG,KS,GARDEN CITY,Kadore,K-STATE,SUMNER,59,Unknown,OP
2010,KSG,KS,GARDEN CITY,Baldur,DL SEEDS,BALDUR,58,Unknown,H
2010,KSG,KS,GARDEN CITY,HyClass154W,DL SEEDS,HYCLASS154W,52,Unknown,H
2010,KSG,KS,GARDEN CITY,Sitro,DL SEEDS,SAFRAN,41,Unknown,H
2010,KSG,KS,GARDEN CITY,DKW41-10,MOMONT,MH905492,40,Unknown,H
2010,KSG,KS,GARDEN CITY,Kiowa,K-STATE,KS4022,51,Unknown,OP
2010,KSG,KS,GARDEN CITY,Hybrsurf,K-STATE,KIOWA,28,Unknown,OP
2010,KSG,KS,GARDEN CITY,HPX-7228,BLUE SUNBIODIESEL,BSX-6271,58,Unknown,OP
2010,KSG,KS,GARDEN CITY,MH06E10,MOMONT,HYBRISURF,22,Unknown,H
2010,KSG,KS,GARDEN CITY,HyClass110W,DEKALB/MONSANTO,DKW41-10,34,Unknown,OP
2010,KSG,KS,GARDEN CITY,AAMU-33-07,MOMONT,MH06E10,48,Unknown,H
2010,KSG,KS,GARDEN CITY,Dynastie,DL SEEDS,DYNASTIE,51,Unknown,H
2010,KSG,KS,GARDEN CITY,DKW47-15,VIRGINIA STATE,VIRGINIA,45,Unknown,OP
2010,KSG,KS,GARDEN CITY,DKW46-15,ALABAMA A&M,AAMU-33-07,50,Unknown,OP
2010,KSG,KS,GARDEN CITY,KSIU331,BLUE SUNBIODIESEL,BSX-7127,46,Unknown,OP
2010,KSG,KS,GARDEN CITY,Sumner,K-STATE,KS4158,52,Unknown,OP
2010,KSG,KS,GARDEN CITY,HPX-7127,BLUE SUNBIODIESEL,BSX-501,49,Unknown,OP
2010,KSG,KS,GARDEN CITY,AAMU-18-07,MOMONT,MH06E11,35,Unknown,H
2010,KSG,KS,GARDEN CITY,Visby,DL SEEDS,SITRO,54,Unknown,H
2010,KSG,KS,GARDEN CITY,HPX-7341,BLUE SUNBIODIESEL,BSX-7019,53,Unknown,OP
2010,KSG,KS,GARDEN CITY,Hybristar,K-STATE,KS4475,28,Unknown,OP
2010,KSG,KS,GARDEN CITY,HPX-7019,CROPLAN GENETICS,HYCLASS115W,47,Unknown,OP
2010,KSG,KS,GARDEN CITY,KS4475,K-STATE,KS3254,53,Unknown,OP
2010,KSG,KS,GARDEN CITY,Virginia,MOMONT,CHHE96,46,Unknown,H
2010,KSG,KS,GARDEN CITY,Claremore CL,DEKALB/MONSANTO,DKW47-15,47,Unknown,OP
2010,KSG,KS,GARDEN CITY,ARC99009-1,UARK,ARC99009-1,36,Unknown,OP
2010,KSG,KS,GARDEN CITY,HPX-6271,CROPLAN GENETICS,HYCLASS110W,55,Unknown,OP
2010,KSG,KS,GARDEN CITY,MH06E11,MOMONT,HYBRISTAR,36,Unknown,H
2010,KSG,KS,GARDEN CITY,KS3132,ALABAMA A&M,AAMU-18-07,54,Unknown,OP
2010,KSH,KS,HUTCHINSON,Dynastie,DL SEEDS,DYNASTIE,54,Unknown,H
2010,KSH,KS,HUTCHINSON,AAMU-18-07,MOMONT,MH06E11,42,Unknown,H
2010,KSH,KS,HUTCHINSON,HPX-7228,BLUE SUNBIODIESEL,BSX-6271,36,Unknown,OP
2010,KSH,KS,HUTCHINSON,Virginia,MOMONT,CHHE96,36,Unknown,H
2010,KSH,KS,HUTCHINSON,HyClass110W,DEKALB/MONSANTO,DKW41-10,38,Unknown,OP
2010,KSH,KS,HUTCHINSON,KS3132,ALABAMA A&M,AAMU-18-07,47,Unknown,OP
2010,KSH,KS,HUTCHINSON,HPX-6271,CROPLAN GENETICS,HYCLASS110W,52,Unknown,OP
2010,KSH,KS,HUTCHINSON,HPX-7341,BLUE SUNBIODIESEL,BSX-7019,49,Unknown,OP
2010,KSH,KS,HUTCHINSON,Baldur,DL SEEDS,BALDUR,50,Unknown,H
2010,KSH,KS,HUTCHINSON,Claremore CL,DEKALB/MONSANTO,DKW47-15,42,Unknown,OP
2010,KSH,KS,HUTCHINSON,HPX-7127,BLUE SUNBIODIESEL,BSX-501,42,Unknown,OP
2010,KSH,KS,HUTCHINSON,KS4475,K-STATE,KS3254,41,Unknown,OP
2010,KSH,KS,HUTCHINSON,Hybrirock,K-STATE,WICHITA,43,Unknown,OP
2010,KSH,KS,HUTCHINSON,Sumner,K-STATE,KS4158,42,Unknown,OP
2010,KSH,KS,HUTCHINSON,Flash,DL SEEDS,FLASH,47,Unknown,H
2010,KSH,KS,HUTCHINSON,DKW46-15,ALABAMA A&M,AAMU-33-07,36,Unknown,OP
2010,KSH,KS,HUTCHINSON,Hybristar,K-STATE,KS4475,51,Unknown,OP
2010,KSH,KS,HUTCHINSON,Wichita,K-STATE,KS4426,49,Unknown,OP
2010,KSH,KS,HUTCHINSON,HyClass154W,DL SEEDS,HYCLASS154W,39,Unknown,H
2010,KSH,KS,HUTCHINSON,AAMU-33-07,MOMONT,MH06E10,51,Unknown,H
2010,KSH,KS,HUTCHINSON,KS4426,K-STATE,KS3132,41,Unknown,OP
2010,KSH,KS,HUTCHINSON,Kadore,K-STATE,SUMNER,55,Unknown,OP
2010,KSH,KS,HUTCHINSON,Dimension,DL SEEDS,DIMENSION,45,Unknown,H
2010,KSH,KS,HUTCHINSON,MH905492,MOMONT,MH06E4,33,Unknown,H
2010,KSH,KS,HUTCHINSON,ARC99009-1,UARK,ARC99009-1,38,Unknown,OP
2010,KSH,KS,HUTCHINSON,Hybrisurf,K-STATE,KIOWA,51,Unknown,OP
2010,KSH,KS,HUTCHINSON,MH06E10,MOMONT,HYBRISURF,48,Unknown,H
2010,KSH,KS,HUTCHINSON,DKW47-15,VIRGINIA STATE,VIRGINIA,34,Unknown,OP
2010,KSH,KS,HUTCHINSON,Sitro,DL SEEDS,SAFRAN,50,Unknown,H
2010,KSH,KS,HUTCHINSON,ARC00024-2,UARK,ARC00024-2,52,Unknown,OP
2010,KSH,KS,HUTCHINSON,Safran,DL SEEDS,KRONOS,53,Unknown,H
2010,KSH,KS,HUTCHINSON,MH06E11,MOMONT,HYBRISTAR,46,Unknown,H
2010,KSH,KS,HUTCHINSON,Chrome,MOMONT,KADORE,61,Unknown,OP
2010,KSH,KS,HUTCHINSON,HPX-7019,CROPLAN GENETICS,HYCLASS115W,52,Unknown,OP
2010,KSH,KS,HUTCHINSON,DKW41-10,MOMONT,MH905492,41,Unknown,H
2010,KSH,KS,HUTCHINSON,Riley,DL SEEDS,VISBY,52,Unknown,H
2010,KSH,KS,HUTCHINSON,Visby,DL SEEDS,SITRO,64,Unknown,H
2010,KSH,KS,HUTCHINSON,HyClass115W,DEKALB/MONSANTO,DKW46-15,43,Unknown,OP
2010,KSH,KS,HUTCHINSON,Kiowa,K-STATE,KS4022,45,Unknown,OP
2010,KSH,KS,HUTCHINSON,ARC2189-2,UARK,ARC2189-2,45,Unknown,OP
2010,KSH,KS,HUTCHINSON,ARC00005-2,UARK,ARC00005-2,46,Unknown,OP
2010,KSH,KS,HUTCHINSON,KSIU331,BLUE SUNBIODIESEL,BSX-7127,52,Unknown,OP
2010,KSH,KS,HUTCHINSON,Flash,DL SEEDS,FLASH,44,Unknown,H
2010,KSH,KS,HUTCHINSON,Dynastie,DL SEEDS,DYNASTIE,54,Unknown,H
2010,KSH,KS,HUTCHINSON,DKW47-15,VIRGINIA STATE,VIRGINIA,55,Unknown,OP
2010,KSH,KS,HUTCHINSON,MH905492,MOMONT,MH06E4,45,Unknown,H
2010,KSH,KS,HUTCHINSON,HPX-6271,CROPLAN GENETICS,HYCLASS110W,47,Unknown,OP
2010,KSH,KS,HUTCHINSON,HyClass115W,DEKALB/MONSANTO,DKW46-15,57,Unknown,OP
2010,KSH,KS,HUTCHINSON,MH06E11,MOMONT,HYBRISTAR,48,Unknown,H
2010,KSH,KS,HUTCHINSON,HPX-7019,CROPLAN GENETICS,HYCLASS115W,44,Unknown,OP
2010,KSH,KS,HUTCHINSON,Virginia,MOMONT,CHHE96,53,Unknown,H
2010,KSH,KS,HUTCHINSON,Kiowa,K-STATE,KS4022,50,Unknown,OP
2010,KSH,KS,HUTCHINSON,Baldur,DL SEEDS,BALDUR,51,Unknown,H
2010,KSH,KS,HUTCHINSON,Wichita,K-STATE,KS4426,51,Unknown,OP
2010,KSH,KS,HUTCHINSON,HyClass110W,DEKALB/MONSANTO,DKW41-10,41,Unknown,OP
2010,KSH,KS,HUTCHINSON,HPX-7341,BLUE SUNBIODIESEL,BSX-7019,58,Unknown,OP
2010,KSH,KS,HUTCHINSON,Dimension,DL SEEDS,DIMENSION,39,Unknown,H
2010,KSH,KS,HUTCHINSON,ARC2189-2,UARK,ARC2189-2,54,Unknown,OP
2010,KSH,KS,HUTCHINSON,Visby,DL SEEDS,SITRO,50,Unknown,H
2010,KSH,KS,HUTCHINSON,Sitro,DL SEEDS,SAFRAN,51,Unknown,H
2010,KSH,KS,HUTCHINSON,AAMU-18-07,MOMONT,MH06E11,49,Unknown,H
2010,KSH,KS,HUTCHINSON,MH06E10,MOMONT,HYBRISURF,53,Unknown,H
2010,KSH,KS,HUTCHINSON,Safran,DL SEEDS,KRONOS,52,Unknown,H
2010,KSH,KS,HUTCHINSON,ARC00005-2,UARK,ARC00005-2,44,Unknown,OP
2010,KSH,KS,HUTCHINSON,Hybristar,K-STATE,KS4475,46,Unknown,OP
2010,KSH,KS,HUTCHINSON,DKW46-15,ALABAMA A&M,AAMU-33-07,43,Unknown,OP
2010,KSH,KS,HUTCHINSON,Hybrirock,K-STATE,WICHITA,41,Unknown,OP
2010,KSH,KS,HUTCHINSON,ARC00024-2,UARK,ARC00024-2,55,Unknown,OP
2010,KSH,KS,HUTCHINSON,ARC99009-1,UARK,ARC99009-1,49,Unknown,OP
2010,KSH,KS,HUTCHINSON,Sumner,K-STATE,KS4158,41,Unknown,OP
2010,KSH,KS,HUTCHINSON,Kadore,K-STATE,SUMNER,45,Unknown,OP
2010,KSH,KS,HUTCHINSON,KSIU331,BLUE SUNBIODIESEL,BSX-7127,48,Unknown,OP
2010,KSH,KS,HUTCHINSON,HyClass154W,DL SEEDS,HYCLASS154W,41,Unknown,H
2010,KSH,KS,HUTCHINSON,Riley,DL SEEDS,VISBY,55,Unknown,H
2010,KSH,KS,HUTCHINSON,HPX-7228,BLUE SUNBIODIESEL,BSX-6271,56,Unknown,OP
2010,KSH,KS,HUTCHINSON,KS3132,ALABAMA A&M,AAMU-18-07,57,Unknown,OP
2010,KSH,KS,HUTCHINSON,Chrome,MOMONT,KADORE,46,Unknown,OP
2010,KSH,KS,HUTCHINSON,KS4475,K-STATE,KS3254,45,Unknown,OP
2010,KSH,KS,HUTCHINSON,HPX-7127,BLUE SUNBIODIESEL,BSX-501,57,Unknown,OP
2010,KSH,KS,HUTCHINSON,KS4426,K-STATE,KS3132,48,Unknown,OP
2010,KSH,KS,HUTCHINSON,Claremore CL,DEKALB/MONSANTO,DKW47-15,45,Unknown,OP
2010,KSH,KS,HUTCHINSON,DKW41-10,MOMONT,MH905492,37,Unknown,H
2010,KSH,KS,HUTCHINSON,Hybrisurf,K-STATE,KIOWA,49,Unknown,OP
2010,KSH,KS,HUTCHINSON,AAMU-33-07,MOMONT,MH06E10,46,Unknown,H
2010,KSH,KS,HUTCHINSON,Dimension,DL SEEDS,DIMENSION,47,Unknown,H
2010,KSH,KS,HUTCHINSON,Hybristar,K-STATE,KS4475,51,Unknown,OP
2010,KSH,KS,HUTCHINSON,MH06E11,MOMONT,HYBRISTAR,61,Unknown,H
2010,KSH,KS,HUTCHINSON,Kadore,K-STATE,SUMNER,51,Unknown,OP
2010,KSH,KS,HUTCHINSON,DKW47-15,VIRGINIA STATE,VIRGINIA,50,Unknown,OP
2010,KSH,KS,HUTCHINSON,KS3132,ALABAMA A&M,AAMU-18-07,54,Unknown,OP
2010,KSH,KS,HUTCHINSON,ARC2189-2,UARK,ARC2189-2,45,Unknown,OP
2010,KSH,KS,HUTCHINSON,Sitro,DL SEEDS,SAFRAN,61,Unknown,H
2010,KSH,KS,HUTCHINSON,HPX-7341,BLUE SUNBIODIESEL,BSX-7019,56,Unknown,OP
2010,KSH,KS,HUTCHINSON,ARC00005-2,UARK,ARC00005-2,51,Unknown,OP
2010,KSH,KS,HUTCHINSON,Chrome,MOMONT,KADORE,56,Unknown,OP
2010,KSH,KS,HUTCHINSON,Dynastie,DL SEEDS,DYNASTIE,63,Unknown,H
2010,KSH,KS,HUTCHINSON,Safran,DL SEEDS,KRONOS,55,Unknown,H
2010,KSH,KS,HUTCHINSON,AAMU-33-07,MOMONT,MH06E10,55,Unknown,H
2010,KSH,KS,HUTCHINSON,HPX-7127,BLUE SUNBIODIESEL,BSX-501,52,Unknown,OP
2010,KSH,KS,HUTCHINSON,Hybrirock,K-STATE,WICHITA,46,Unknown,OP
2010,KSH,KS,HUTCHINSON,HyClass154W,DL SEEDS,HYCLASS154W,44,Unknown,H
2010,KSH,KS,HUTCHINSON,Visby,DL SEEDS,SITRO,51,Unknown,H
2010,KSH,KS,HUTCHINSON,HPX-7019,CROPLAN GENETICS,HYCLASS115W,45,Unknown,OP
2010,KSH,KS,HUTCHINSON,Baldur,DL SEEDS,BALDUR,45,Unknown,H
2010,KSH,KS,HUTCHINSON,KSIU331,BLUE SUNBIODIESEL,BSX-7127,44,Unknown,OP
2010,KSH,KS,HUTCHINSON,Virginia,MOMONT,CHHE96,44,Unknown,H
2010,KSH,KS,HUTCHINSON,AAMU-18-07,MOMONT,MH06E11,42,Unknown,H
2010,KSH,KS,HUTCHINSON,KS4475,K-STATE,KS3254,43,Unknown,OP
2010,KSH,KS,HUTCHINSON,Wichita,K-STATE,KS4426,40,Unknown,OP
2010,KSH,KS,HUTCHINSON,HPX-6271,CROPLAN GENETICS,HYCLASS110W,42,Unknown,OP
2010,KSH,KS,HUTCHINSON,Kiowa,K-STATE,KS4022,41,Unknown,OP
2010,KSH,KS,HUTCHINSON,HyClass115W,DEKALB/MONSANTO,DKW46-15,46,Unknown,OP
2010,KSH,KS,HUTCHINSON,MH06E10,MOMONT,HYBRISURF,32,Unknown,H
2010,KSH,KS,HUTCHINSON,Claremore CL,DEKALB/MONSANTO,DKW47-15,40,Unknown,OP
2010,KSH,KS,HUTCHINSON,MH905492,MOMONT,MH06E4,31,Unknown,H
2010,KSH,KS,HUTCHINSON,ARC00024-2,UARK,ARC00024-2,39,Unknown,OP
2010,KSH,KS,HUTCHINSON,Sumner,K-STATE,KS4158,39,Unknown,OP
2010,KSH,KS,HUTCHINSON,Hybrisurf,K-STATE,KIOWA,53,Unknown,OP
2010,KSH,KS,HUTCHINSON,KS4426,K-STATE,KS3132,44,Unknown,OP
2010,KSH,KS,HUTCHINSON,HPX-7228,BLUE SUNBIODIESEL,BSX-6271,49,Unknown,OP
2010,KSH,KS,HUTCHINSON,Flash,DL SEEDS,FLASH,48,Unknown,H
2010,KSH,KS,HUTCHINSON,ARC99009-1,UARK,ARC99009-1,47,Unknown,OP
2010,KSH,KS,HUTCHINSON,HyClass110W,DEKALB/MONSANTO,DKW41-10,33,Unknown,OP
2010,KSH,KS,HUTCHINSON,DKW41-10,MOMONT,MH905492,36,Unknown,H
2010,KSH,KS,HUTCHINSON,Riley,DL SEEDS,VISBY,45,Unknown,H
2010,KSH,KS,HUTCHINSON,DKW46-15,ALABAMA A&M,AAMU-33-07,41,Unknown,OP
2010,KSM,KS,MANHATTAN,Safran,DL SEEDS,KRONOS,56,Unknown,H
2010,KSM,KS,MANHATTAN,Hybrisurf,K-STATE,KIOWA,55,Unknown,OP
2010,KSM,KS,MANHATTAN,Hybrirock,K-STATE,WICHITA,56,Unknown,OP
2010,KSM,KS,MANHATTAN,KSIU331,BLUE SUNBIODIESEL,BSX-7127,55,Unknown,OP
2010,KSM,KS,MANHATTAN,HPX-6271,CROPLAN GENETICS,HYCLASS110W,51,Unknown,OP
2010,KSM,KS,MANHATTAN,Sumner,K-STATE,KS4158,52,Unknown,OP
2010,KSM,KS,MANHATTAN,MH06E11,MOMONT,HYBRISTAR,55,Unknown,H
2010,KSM,KS,MANHATTAN,MH905492,MOMONT,MH06E4,48,Unknown,H
2010,KSM,KS,MANHATTAN,KS3132,ALABAMA A&M,AAMU-18-07,41,Unknown,OP
2010,KSM,KS,MANHATTAN,Chrome,MOMONT,KADORE,59,Unknown,OP
2010,KSM,KS,MANHATTAN,MH06E10,MOMONT,HYBRISURF,57,Unknown,H
2010,KSM,KS,MANHATTAN,HPX-7341,BLUE SUNBIODIESEL,BSX-7019,51,Unknown,OP
2010,KSM,KS,MANHATTAN,ARC00024-2,UARK,ARC00024-2,43,Unknown,OP
2010,KSM,KS,MANHATTAN,KS4475,K-STATE,KS3254,48,Unknown,OP
2010,KSM,KS,MANHATTAN,HPX-7127,BLUE SUNBIODIESEL,BSX-501,42,Unknown,OP
2010,KSM,KS,MANHATTAN,HyClass110W,DEKALB/MONSANTO,DKW41-10,45,Unknown,OP
2010,KSM,KS,MANHATTAN,Hybristar,K-STATE,KS4475,55,Unknown,OP
2010,KSM,KS,MANHATTAN,DKW46-15,ALABAMA A&M,AAMU-33-07,39,Unknown,OP
2010,KSM,KS,MANHATTAN,Flash,DL SEEDS,FLASH,51,Unknown,H
2010,KSM,KS,MANHATTAN,Riley,DL SEEDS,VISBY,49,Unknown,H
2010,KSM,KS,MANHATTAN,Visby,DL SEEDS,SITRO,56,Unknown,H
2010,KSM,KS,MANHATTAN,Kadore,K-STATE,SUMNER,55,Unknown,OP
2010,KSM,KS,MANHATTAN,HyClass154W,DL SEEDS,HYCLASS154W,52,Unknown,H
2010,KSM,KS,MANHATTAN,Sitro,DL SEEDS,SAFRAN,57,Unknown,H
2010,KSM,KS,MANHATTAN,HPX-7228,BLUE SUNBIODIESEL,BSX-6271,43,Unknown,OP
2010,KSM,KS,MANHATTAN,Dimension,DL SEEDS,DIMENSION,51,Unknown,H
2010,KSM,KS,MANHATTAN,DKW41-10,MOMONT,MH905492,44,Unknown,H
2010,KSM,KS,MANHATTAN,AAMU-18-07,MOMONT,MH06E11,45,Unknown,H
2010,KSM,KS,MANHATTAN,ARC00005-2,UARK,ARC00005-2,50,Unknown,OP
2010,KSM,KS,MANHATTAN,Baldur,DL SEEDS,BALDUR,53,Unknown,H
2010,KSM,KS,MANHATTAN,AAMU-33-07,MOMONT,MH06E10,47,Unknown,H
2010,KSM,KS,MANHATTAN,ARC99009-1,UARK,ARC99009-1,45,Unknown,OP
2010,KSM,KS,MANHATTAN,DKW47-15,VIRGINIA STATE,VIRGINIA,41,Unknown,OP
2010,KSM,KS,MANHATTAN,KS4426,K-STATE,KS3132,47,Unknown,OP
2010,KSM,KS,MANHATTAN,Claremore CL,DEKALB/MONSANTO,DKW47-15,48,Unknown,OP
2010,KSM,KS,MANHATTAN,Kiowa,K-STATE,KS4022,44,Unknown,OP
2010,KSM,KS,MANHATTAN,HyClass115W,DEKALB/MONSANTO,DKW46-15,40,Unknown,OP
2010,KSM,KS,MANHATTAN,HPX-7019,CROPLAN GENETICS,HYCLASS115W,46,Unknown,OP
2010,KSM,KS,MANHATTAN,ARC2189-2,UARK,ARC2189-2,44,Unknown,OP
2010,KSM,KS,MANHATTAN,Dynastie,DL SEEDS,DYNASTIE,53,Unknown,H
2010,KSM,KS,MANHATTAN,Virginia,MOMONT,CHHE96,49,Unknown,H
2010,KSM,KS,MANHATTAN,Wichita,K-STATE,KS4426,40,Unknown,OP
2010,KSM,KS,MANHATTAN,DKW46-15,ALABAMA A&M,AAMU-33-07,24,Unknown,OP
2010,KSM,KS,MANHATTAN,Virginia,MOMONT,CHHE96,48,Unknown,H
2010,KSM,KS,MANHATTAN,Sitro,DL SEEDS,SAFRAN,50,Unknown,H
2010,KSM,KS,MANHATTAN,AAMU-33-07,MOMONT,MH06E10,48,Unknown,H
2010,KSM,KS,MANHATTAN,KS4426,K-STATE,KS3132,40,Unknown,OP
2010,KSM,KS,MANHATTAN,Wichita,K-STATE,KS4426,44,Unknown,OP
2010,KSM,KS,MANHATTAN,KS3132,ALABAMA A&M,AAMU-18-07,37,Unknown,OP
2010,KSM,KS,MANHATTAN,MH905492,MOMONT,MH06E4,43,Unknown,H
2010,KSM,KS,MANHATTAN,Sumner,K-STATE,KS4158,43,Unknown,OP
2010,KSM,KS,MANHATTAN,HyClass110W,DEKALB/MONSANTO,DKW41-10,43,Unknown,OP
2010,KSM,KS,MANHATTAN,KSIU331,BLUE SUNBIODIESEL,BSX-7127,49,Unknown,OP
2010,KSM,KS,MANHATTAN,Dynastie,DL SEEDS,DYNASTIE,55,Unknown,H
2010,KSM,KS,MANHATTAN,HPX-7341,BLUE SUNBIODIESEL,BSX-7019,48,Unknown,OP
2010,KSM,KS,MANHATTAN,HPX-7228,BLUE SUNBIODIESEL,BSX-6271,51,Unknown,OP
2010,KSM,KS,MANHATTAN,Dimension,DL SEEDS,DIMENSION,47,Unknown,H
2010,KSM,KS,MANHATTAN,DKW47-15,VIRGINIA STATE,VIRGINIA,34,Unknown,OP
2010,KSM,KS,MANHATTAN,Claremore CL,DEKALB/MONSANTO,DKW47-15,43,Unknown,OP
2010,KSM,KS,MANHATTAN,ARC00024-2,UARK,ARC00024-2,40,Unknown,OP
2010,KSM,KS,MANHATTAN,AAMU-18-07,MOMONT,MH06E11,30,Unknown,H
2010,KSM,KS,MANHATTAN,MH06E10,MOMONT,HYBRISURF,37,Unknown,H
2010,KSM,KS,MANHATTAN,ARC00005-2,UARK,ARC00005-2,33,Unknown,OP
2010,KSM,KS,MANHATTAN,ARC2189-2,UARK,ARC2189-2,32,Unknown,OP
2010,KSM,KS,MANHATTAN,Hybristar,K-STATE,KS4475,34,Unknown,OP
2010,KSM,KS,MANHATTAN,Hybrisurf,K-STATE,KIOWA,40,Unknown,OP
2010,KSM,KS,MANHATTAN,Hybrirock,K-STATE,WICHITA,30,Unknown,OP
2010,KSM,KS,MANHATTAN,Visby,DL SEEDS,SITRO,31,Unknown,H
2010,KSM,KS,MANHATTAN,ARC99009-1,UARK,ARC99009-1,24,Unknown,OP
2010,KSM,KS,MANHATTAN,HPX-7019,CROPLAN GENETICS,HYCLASS115W,18,Unknown,OP
2010,KSM,KS,MANHATTAN,Kiowa,K-STATE,KS4022,13,Unknown,OP
2010,KSM,KS,MANHATTAN,HyClass154W,DL SEEDS,HYCLASS154W,11,Unknown,H
2010,KSM,KS,MANHATTAN,HyClass115W,DEKALB/MONSANTO,DKW46-15,9,Unknown,OP
2010,KSM,KS,MANHATTAN,Safran,DL SEEDS,KRONOS,17,Unknown,H
2010,KSM,KS,MANHATTAN,HPX-7127,BLUE SUNBIODIESEL,BSX-501,11,Unknown,OP
2010,KSM,KS,MANHATTAN,KS4475,K-STATE,KS3254,25,Unknown,OP
2010,KSM,KS,MANHATTAN,Baldur,DL SEEDS,BALDUR,22,Unknown,H
2010,KSM,KS,MANHATTAN,DKW41-10,MOMONT,MH905492,18,Unknown,H
2010,KSM,KS,MANHATTAN,Flash,DL SEEDS,FLASH,28,Unknown,H
2010,KSM,KS,MANHATTAN,Chrome,MOMONT,KADORE,33,Unknown,OP
2010,KSM,KS,MANHATTAN,Kadore,K-STATE,SUMNER,27,Unknown,OP
2010,KSM,KS,MANHATTAN,Riley,DL SEEDS,VISBY,31,Unknown,H
2010,KSM,KS,MANHATTAN,MH06E11,MOMONT,HYBRISTAR,34,Unknown,H
2010,KSM,KS,MANHATTAN,HPX-6271,CROPLAN GENETICS,HYCLASS110W,29,Unknown,OP
2010,KSM,KS,MANHATTAN,HPX-7019,CROPLAN GENETICS,HYCLASS115W,24,Unknown,OP
2010,KSM,KS,MANHATTAN,Virginia,MOMONT,CHHE96,20,Unknown,H
2010,KSM,KS,MANHATTAN,ARC99009-1,UARK,ARC99009-1,23,Unknown,OP
2010,KSM,KS,MANHATTAN,ARC00024-2,UARK,ARC00024-2,20,Unknown,OP
2010,KSM,KS,MANHATTAN,DKW46-15,ALABAMA A&M,AAMU-33-07,10,Unknown,OP
2010,KSM,KS,MANHATTAN,ARC00005-2,UARK,ARC00005-2,20,Unknown,OP
2010,KSM,KS,MANHATTAN,Dimension,DL SEEDS,DIMENSION,16,Unknown,H
2010,KSM,KS,MANHATTAN,AAMU-18-07,MOMONT,MH06E11,11,Unknown,H
2010,KSM,KS,MANHATTAN,Riley,DL SEEDS,VISBY,20,Unknown,H
2010,KSM,KS,MANHATTAN,Dynastie,DL SEEDS,DYNASTIE,23,Unknown,H
2010,KSM,KS,MANHATTAN,KS4475,K-STATE,KS3254,17,Unknown,OP
2010,KSM,KS,MANHATTAN,DKW41-10,MOMONT,MH905492,4,Unknown,H
2010,KSM,KS,MANHATTAN,Flash,DL SEEDS,FLASH,11,Unknown,H
2010,KSM,KS,MANHATTAN,Chrome,MOMONT,KADORE,10,Unknown,OP
2010,KSM,KS,MANHATTAN,DKW47-15,VIRGINIA STATE,VIRGINIA,13,Unknown,OP
2010,KSM,KS,MANHATTAN,HyClass110W,DEKALB/MONSANTO,DKW41-10,13,Unknown,OP
2010,KSM,KS,MANHATTAN,Wichita,K-STATE,KS4426,17,Unknown,OP
2010,KSM,KS,MANHATTAN,Hybrirock,K-STATE,WICHITA,19,Unknown,OP
2010,KSM,KS,MANHATTAN,HPX-7341,BLUE SUNBIODIESEL,BSX-7019,13,Unknown,OP
2010,KSM,KS,MANHATTAN,Hybristar,K-STATE,KS4475,13,Unknown,OP
2010,KSM,KS,MANHATTAN,MH06E10,MOMONT,HYBRISURF,10,Unknown,H
2010,KSM,KS,MANHATTAN,Claremore CL,DEKALB/MONSANTO,DKW47-15,11,Unknown,OP
2010,KSM,KS,MANHATTAN,ARC2189-2,UARK,ARC2189-2,8,Unknown,OP
2010,KSM,KS,MANHATTAN,Safran,DL SEEDS,KRONOS,10,Unknown,H
2010,KSM,KS,MANHATTAN,HyClass154W,DL SEEDS,HYCLASS154W,3,Unknown,H
2010,KSM,KS,MANHATTAN,MH905492,MOMONT,MH06E4,12,Unknown,H
2010,KSM,KS,MANHATTAN,Sitro,DL SEEDS,SAFRAN,8,Unknown,H
2010,KSM,KS,MANHATTAN,AAMU-33-07,MOMONT,MH06E10,12,Unknown,H
2010,KSM,KS,MANHATTAN,Kiowa,K-STATE,KS4022,21,Unknown,OP
2010,KSM,KS,MANHATTAN,Baldur,DL SEEDS,BALDUR,30,Unknown,H
2010,KSM,KS,MANHATTAN,MH06E11,MOMONT,HYBRISTAR,29,Unknown,H
2010,KSM,KS,MANHATTAN,HPX-6271,CROPLAN GENETICS,HYCLASS110W,17,Unknown,OP
2010,KSM,KS,MANHATTAN,HPX-7228,BLUE SUNBIODIESEL,BSX-6271,19,Unknown,OP
2010,KSM,KS,MANHATTAN,KS3132,ALABAMA A&M,AAMU-18-07,16,Unknown,OP
2010,KSM,KS,MANHATTAN,Hybrisurf,K-STATE,KIOWA,21,Unknown,OP
